"MacroTrends Data Download"
"RYAAY - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2012-12-20,12.8888,13.1356,12.8779,13.1138,375815
2012-12-21,12.9178,13.034,12.8199,12.8453,220786
2012-12-24,12.8271,12.8525,12.6602,12.8017,16514
2012-12-26,12.809,12.8779,12.6348,12.6489,48911
2012-12-27,12.6855,12.7,12.4352,12.4788,329541
2012-12-28,12.3627,12.4716,12.3336,12.3591,255701
2012-12-31,12.3736,12.457,12.3228,12.4389,183620
2013-01-02,12.7002,12.7655,12.4862,12.5623,280600
2013-01-03,12.7002,12.9615,12.6603,12.9179,481877
2013-01-04,12.9178,13.0049,12.8597,12.9795,114112
2013-01-07,13.2989,13.3678,13.2154,13.3636,258181
2013-01-08,13.5384,13.7126,13.513,13.6182,300859
2013-01-09,13.6073,13.6291,13.5166,13.5892,233494
2013-01-10,13.7888,13.9303,13.6544,13.8758,578678
2013-01-11,13.9556,14.148,13.9339,14.0427,284759
2013-01-14,14.0536,14.1152,13.9882,14.0137,176869
2013-01-15,13.9701,14.0246,13.9048,13.9556,309315
2013-01-16,13.9993,14.1517,13.8541,14.1117,892264
2013-01-17,14.05,14.1357,13.9666,14.0718,1047939
2013-01-18,13.8685,14.0573,13.7815,13.8758,469377
2013-01-22,13.9121,14.0355,13.8141,13.825,330585
2013-01-23,13.7996,13.8141,13.6727,13.7053,321483
2013-01-24,14.1189,14.2749,13.8685,13.981,528685
2013-01-25,13.9629,14.304,13.9629,14.2895,566308
2013-01-28,14.2567,14.6632,14.2567,14.3983,343746
2013-01-29,14.5218,14.656,14.3803,14.5834,459885
2013-01-30,14.5725,14.587,14.4274,14.431,271402
2013-01-31,14.4056,14.4165,14.1261,14.1335,478514
2013-02-01,14.7323,14.8012,14.4383,14.4782,1032247
2013-02-04,14.362,14.5036,14.2242,14.275,308849
2013-02-05,14.2496,14.5943,14.1298,14.5435,374852
2013-02-06,14.6014,14.9172,14.5434,14.8809,551072
2013-02-07,14.8083,15.1168,14.8083,15.0878,594745
2013-02-08,14.8701,14.9971,14.7975,14.8156,421073
2013-02-11,14.7685,14.7794,14.6015,14.7249,116343
2013-02-12,14.7902,14.8628,14.6596,14.6886,113876
2013-02-13,14.8302,14.9863,14.7758,14.9717,135330
2013-02-14,14.7685,14.8229,14.627,14.8011,197258
2013-02-15,14.8665,14.9028,14.7577,14.8483,172789
2013-02-19,14.8992,14.9608,14.7685,14.8229,106215
2013-02-20,14.8519,14.8991,14.6379,14.6705,192161
2013-02-21,14.5363,14.5544,14.3331,14.4782,234528
2013-02-22,14.4926,14.5398,14.3076,14.4201,280654
2013-02-25,14.5471,14.5725,14.0028,14.0064,578788
2013-02-26,14.3548,14.4238,13.7561,13.8722,793208
2013-02-27,13.8794,14.1625,13.7669,14.1226,483504
2013-02-28,14.108,14.206,14.0246,14.0282,169547
2013-03-01,14.1152,14.3148,14.0463,14.1806,187249
2013-03-04,14.333,14.5833,14.2858,14.5072,301829
2013-03-05,14.6777,14.6777,14.3547,14.4237,402655
2013-03-06,14.4709,14.5652,14.402,14.4201,186185
2013-03-07,14.4238,14.5834,14.3548,14.4528,216534
2013-03-08,14.5471,14.6342,14.3402,14.3911,129341
2013-03-11,14.4455,14.5108,14.3185,14.4306,909032
2013-03-12,14.4419,14.6066,14.3911,14.431,252462
2013-03-13,14.3004,14.4781,14.235,14.402,144861
2013-03-14,14.4564,14.6539,14.4057,14.5798,381203
2013-03-15,14.6269,14.6341,14.3874,14.3874,219636
2013-03-18,14.373,14.6378,14.3214,14.6342,219786
2013-03-19,14.9426,15.0841,14.9064,15.0696,252913
2013-03-20,15.5632,15.7047,15.447,15.6865,344515
2013-03-21,15.3672,15.3672,15.0624,15.193,262245
2013-03-22,15.2293,15.4652,15.222,15.4107,277871
2013-03-25,15.349,15.4324,15.1676,15.3454,358812
2013-03-26,15.3165,15.447,15.2184,15.4216,288296
2013-03-27,15.0841,15.1713,14.9826,15.0805,147457
2013-03-28,15.3054,15.3164,14.9498,15.1603,242404
2013-04-01,15.2076,15.233,14.9899,15.0588,105589
2013-04-02,15.2727,15.4687,15.1675,15.349,465109
2013-04-03,15.3455,15.414,15.0951,15.1495,196172
2013-04-04,15.0804,15.193,14.9644,15.1857,96914
2013-04-05,14.7358,15.0515,14.6306,15.0297,207505
2013-04-08,14.9862,15.0914,14.8483,15.0805,112099
2013-04-09,15.0913,15.0913,14.9753,15.0079,82693
2013-04-10,15.0951,15.4579,15.0951,15.3962,123749
2013-04-11,15.5668,15.7554,15.516,15.6938,151628
2013-04-12,15.516,16.1002,15.4325,16.0457,425857
2013-04-15,15.857,15.857,15.661,15.6901,551256
2013-04-16,15.7627,16.1419,15.7627,16.1147,367710
2013-04-17,16.0386,16.0821,15.7736,15.9986,331007
2013-04-18,15.9986,16.073,15.7228,15.8026,190537
2013-04-19,15.77,15.9478,15.7192,15.9115,143278
2013-04-22,15.9405,16.0094,15.8462,15.8752,277943
2013-04-23,15.9042,16.1418,15.886,15.984,141683
2013-04-24,15.7591,15.8462,15.6393,15.7627,208280
2013-04-25,15.6176,15.6756,15.5559,15.6285,314310
2013-04-26,15.4652,15.7301,15.3342,15.6067,347400
2013-04-29,15.6756,15.8025,15.6756,15.7409,135561
2013-04-30,15.5268,15.7409,15.4034,15.7264,261662
2013-05-01,15.7626,15.9296,15.5849,15.5994,233836
2013-05-02,15.8752,16.2344,15.7592,16.1473,266205
2013-05-03,16.2416,16.3795,16.1764,16.3179,228834
2013-05-06,16.3323,16.5055,16.2852,16.2997,117202
2013-05-07,16.3034,16.3941,16.0857,16.2453,139941
2013-05-08,16.2235,16.3494,16.1909,16.2489,74290
2013-05-09,16.1836,16.1836,15.701,15.7808,282015
2013-05-10,15.672,15.9768,15.5522,15.8752,102961
2013-05-13,15.8534,15.886,15.7518,15.8389,148153
2013-05-14,15.8208,16.0421,15.7663,15.9187,110033
2013-05-15,16.2561,16.394,16.1546,16.1945,213890
2013-05-16,16.3832,16.4413,16.3143,16.3868,360995
2013-05-17,16.2743,16.3433,16.1474,16.2562,202884
2013-05-20,17.479,17.5443,16.9637,17.1234,426654
2013-05-21,17.2395,17.2395,16.9637,16.9856,252795
2013-05-22,17.2105,17.2889,16.9565,17.011,291900
2013-05-23,17.0073,17.0871,16.8948,17.0726,697953
2013-05-24,16.8549,17.548,16.8077,17.4827,270305
2013-05-28,17.5806,17.9762,17.5806,17.9508,418761
2013-05-29,17.8818,17.9108,17.7657,17.8709,215128
2013-05-30,17.9544,18.0124,17.9253,17.9689,165326
2013-05-31,17.5443,17.8763,17.4754,17.737,394301
2013-06-03,17.9544,18.0124,17.8237,17.9979,315521
2013-06-04,18.1359,18.1467,18.027,18.1286,289902
2013-06-05,18.1612,18.2047,17.8056,17.8963,231079
2013-06-06,17.8781,17.9907,17.766,17.8999,251362
2013-06-07,17.8419,18.2519,17.7874,18.1794,146912
2013-06-10,18.2084,18.2883,17.8601,18.1503,205253
2013-06-11,17.9617,18.1648,17.8542,18.1503,106036
2013-06-12,18.114,18.114,17.8637,18.0197,172956
2013-06-13,17.9434,18.0305,17.7983,17.9689,153883
2013-06-14,18.2629,18.4552,18.1177,18.1685,277734
2013-06-17,18.2737,18.2918,17.9253,18.0197,392193
2013-06-18,18.0596,18.1422,18.0524,18.1286,214788
2013-06-19,18.4624,18.4951,18.0668,18.1068,239086
2013-06-20,18.5059,18.5059,17.9181,18.0052,433185
2013-06-21,18.6112,18.658,17.9435,18.0415,638733
2013-06-24,17.7295,17.9108,17.5407,17.7331,430187
2013-06-25,17.8492,18.3971,17.7785,18.1286,778120
2013-06-26,18.1976,18.379,18.1105,18.3064,431713
2013-06-27,18.2701,18.6402,18.1684,18.5894,348716
2013-06-28,18.2229,18.7164,18.2211,18.6983,251329
2013-07-01,18.9124,19.6595,18.8941,19.4276,354085
2013-07-02,19.239,19.4204,19.1373,19.2317,241077
2013-07-03,19.1773,19.3695,19.1083,19.2498,80912
2013-07-05,18.6911,19.2281,18.3826,18.7092,400750
2013-07-08,18.593,19.1537,18.535,18.8978,257031
2013-07-09,18.6365,18.9414,18.5785,18.916,235399
2013-07-10,18.6039,19.0502,18.593,18.9631,315724
2013-07-11,18.9304,19.1844,18.8087,19.1663,229330
2013-07-12,19.0901,19.2316,18.9885,19.0647,123963
2013-07-15,18.8905,18.9522,18.7562,18.9232,125121
2013-07-16,18.7926,18.9595,18.6438,18.789,164977
2013-07-17,19.0249,19.2462,18.8144,19.0793,184070
2013-07-18,19.5147,19.7977,19.4023,19.4349,297058
2013-07-19,19.5944,19.6236,19.3731,19.5183,142561
2013-07-22,19.5365,19.5365,19.2425,19.3405,89381
2013-07-23,18.8071,19.1591,18.7454,19.1409,164455
2013-07-24,19.6635,19.8631,19.551,19.5981,161951
2013-07-25,19.6162,19.6345,19.268,19.453,87170
2013-07-26,19.2933,19.5545,19.1554,19.4602,76332
2013-07-29,18.6874,18.974,18.6692,18.7926,384734
2013-07-30,19.0031,19.0648,18.7527,18.8652,181826
2013-07-31,18.8034,18.8506,18.6038,18.6946,387873
2013-08-01,19.0286,19.4241,19.0213,19.3732,185726
2013-08-02,19.4457,19.6816,19.3986,19.6126,175900
2013-08-05,19.5582,19.598,19.2933,19.4203,82912
2013-08-06,19.3696,19.4204,19.0721,19.1192,169261
2013-08-07,19.043,19.2789,18.9777,19.1954,150859
2013-08-08,19.2679,19.6011,19.2642,19.3949,108096
2013-08-09,19.4603,19.6163,19.4131,19.4494,124512
2013-08-12,18.7237,18.847,18.5604,18.7382,277344
2013-08-13,19.0539,19.0756,18.651,18.7454,193909
2013-08-14,18.7781,18.8434,18.6256,18.691,194487
2013-08-15,18.3608,18.7418,18.1539,18.5894,336610
2013-08-16,18.2374,18.3752,17.831,17.831,480911
2013-08-19,18.3245,18.339,17.773,17.8201,392467
2013-08-20,17.8528,18.2157,17.8056,18.1322,593816
2013-08-21,18.1321,18.212,17.82,17.86,168094
2013-08-22,18.0523,18.7127,18.0015,18.3535,123797
2013-08-23,18.0923,18.1775,17.9979,18.0342,149243
2013-08-26,18.0342,18.1032,17.8169,17.8782,125030
2013-08-27,17.5153,17.8201,17.421,17.6387,280372
2013-08-28,17.2542,17.2977,17.1162,17.2287,268745
2013-08-29,17.3484,17.4645,17.1561,17.3702,259296
2013-08-30,17.323,17.5444,17.1017,17.2214,232047
2013-09-03,17.6205,17.8055,17.537,17.7294,219249
2013-09-04,15.3236,16.5321,14.9028,16.151,1772019
2013-09-05,15.955,16.492,15.9478,16.3723,672051
2013-09-06,16.4158,16.619,16.3813,16.5247,447522
2013-09-09,16.4956,16.6408,16.4703,16.5719,289419
2013-09-10,17.1887,17.1959,16.7496,16.8331,323106
2013-09-11,16.9965,16.9965,16.6699,16.913,423058
2013-09-12,16.7788,16.8985,16.6336,16.8513,429791
2013-09-13,16.7823,17.1016,16.7351,16.9238,343888
2013-09-16,17.4464,17.5045,17.3049,17.3956,318650
2013-09-17,17.6061,18.0778,17.5951,18.0632,443842
2013-09-18,17.5552,17.8383,17.519,17.6822,617803
2013-09-19,17.5226,17.8092,17.5226,17.6387,657516
2013-09-20,17.6386,17.9689,17.6133,17.8745,565744
2013-09-23,17.8274,18.0378,17.7838,17.987,367724
2013-09-24,18.1431,18.5386,18.114,18.5023,411396
2013-09-25,18.5604,18.5604,18.3825,18.4769,453243
2013-09-26,18.2701,18.5059,18.1975,18.4334,313935
2013-09-27,18.2339,18.4262,18.1141,18.3064,561351
2013-09-30,18.0451,18.1721,17.9617,18.0487,474061
2013-10-01,18.143,18.1557,17.9834,18.1104,276724
2013-10-02,18.0742,18.3099,17.9508,18.1503,328431
2013-10-03,18.0378,18.3063,18.0269,18.2773,171013
2013-10-04,18.1394,18.1394,17.7747,18.0015,703866
2013-10-07,17.6787,18.0705,17.6569,17.9399,169559
2013-10-08,17.86,17.86,17.3483,17.6568,400584
2013-10-09,17.4173,17.6713,17.3992,17.5806,284796
2013-10-10,17.7983,18.0052,17.7584,17.9544,249503
2013-10-11,17.8963,17.9181,17.7113,17.8673,172046
2013-10-14,17.646,17.7113,17.4319,17.6786,329553
2013-10-15,17.548,17.9036,17.5081,17.8201,252949
2013-10-16,17.8782,18.0342,17.7585,17.9907,159958
2013-10-17,18.1684,18.5056,18.1684,18.4406,122559
2013-10-18,18.7454,18.789,18.5168,18.5785,199424
2013-10-21,18.5786,18.7237,18.4516,18.6257,115504
2013-10-22,18.4951,18.7237,18.3717,18.5277,143703
2013-10-23,18.6655,18.7962,18.524,18.5495,180168
2013-10-24,18.5858,18.6329,18.3971,18.5277,178547
2013-10-25,18.045,18.3789,17.987,18.241,248451
2013-10-28,18.1286,18.3173,18.056,18.1612,267556
2013-10-29,18.2157,18.4262,18.1612,18.2991,192010
2013-10-30,18.3244,18.5712,18.2518,18.4442,127180
2013-10-31,18.1902,18.3028,18.0596,18.2193,396544
2013-11-01,17.9544,18.397,17.9253,18.2664,465459
2013-11-04,15.8099,16.6008,15.4869,16.5537,2600561
2013-11-05,16.492,16.717,16.4304,16.6045,932926
2013-11-06,17.0799,17.0799,16.7969,16.8585,944623
2013-11-07,16.8041,16.8331,16.5327,16.6336,458229
2013-11-08,16.7388,16.9601,16.6662,16.7315,427707
2013-11-11,16.9601,17.2432,16.8077,17.0073,964842
2013-11-12,17.0073,17.0291,16.6916,16.7642,439843
2013-11-13,16.6662,16.8222,16.1582,16.3469,1001851
2013-11-14,16.3542,16.365,16.1002,16.2489,419864
2013-11-15,16.1509,16.1836,15.8389,16.0929,524150
2013-11-18,15.984,16.0385,15.8099,15.8425,195482
2013-11-19,16.0567,16.1365,15.7555,15.7881,274693
2013-11-20,16.1437,16.2235,15.8189,15.8824,496806
2013-11-21,15.9659,16.1219,15.8498,15.9405,217821
2013-11-22,16.1945,16.2706,16.1509,16.2235,611978
2013-11-25,16.492,16.5936,16.405,16.4231,374689
2013-11-26,16.8876,17.2358,16.8876,17.1198,787527
2013-11-27,17.4136,17.557,17.156,17.352,558222
2013-11-29,17.4791,17.5988,17.4065,17.4264,177490
2013-12-02,17.392,17.5371,17.1489,17.2359,143542
2013-12-03,17.2249,17.2323,16.9746,17.0327,374013
2013-12-04,16.9166,16.9564,16.6226,16.8803,310814
2013-12-05,16.8331,16.9782,16.7351,16.8948,156567
2013-12-06,17.2141,17.3992,17.0762,17.3883,245330
2013-12-09,17.4173,17.6206,17.3049,17.4536,166933
2013-12-10,17.5842,17.6623,17.4827,17.6387,209339
2013-12-11,17.6823,17.6823,17.1779,17.2069,460495
2013-12-12,17.2505,17.3049,16.8949,17.011,339618
2013-12-13,17.098,17.1199,16.7388,16.7824,416637
2013-12-16,17.138,17.1452,16.8839,16.9275,491206
2013-12-17,17.1271,17.2359,16.8513,16.8876,410801
2013-12-18,16.6408,16.6953,16.3796,16.4957,351753
2013-12-19,16.6843,16.746,16.4195,16.7206,473123
2013-12-20,16.7424,17.1124,16.6335,16.9964,488020
2013-12-23,17.1343,17.196,16.757,16.786,220898
2013-12-24,16.8767,16.9419,16.6988,16.8331,135256
2013-12-26,16.9782,17.2213,16.8403,17.1234,144966
2013-12-27,17.1053,17.1779,16.7351,16.8259,235457
2013-12-30,16.9311,16.9601,16.8549,16.9565,283481
2013-12-31,17.0218,17.0799,16.8948,17.0291,63314
2014-01-02,17.0146,17.1489,16.9475,17.0509,137957
2014-01-03,17.1778,17.4065,17.1778,17.3847,123142
2014-01-06,17.3012,17.45,17.2286,17.2686,226199
2014-01-07,17.7003,17.7657,17.5625,17.6713,344080
2014-01-08,18.0088,18.1395,17.8746,18.1322,442144
2014-01-09,18.1539,18.4224,18.0306,18.3245,299613
2014-01-10,17.8854,18.4514,17.8171,18.3245,346050
2014-01-13,18.4805,18.5422,17.9979,18.0959,410172
2014-01-14,18.0815,18.1721,17.904,18.0705,324799
2014-01-15,18.143,18.1612,17.9108,17.9798,141765
2014-01-16,17.7621,17.9508,17.7113,17.7802,150882
2014-01-17,18.0305,18.1103,17.8418,18.0777,208300
2014-01-21,18.3028,18.3608,17.9653,18.1213,148360
2014-01-22,18.3209,18.495,18.2613,18.4805,194838
2014-01-23,18.3572,18.4697,18.0959,18.2193,228740
2014-01-24,18.1395,18.223,17.6641,17.7875,327432
2014-01-27,17.8383,17.9108,17.5661,17.6641,141203
2014-01-28,17.7548,17.9216,17.5951,17.7294,156815
2014-01-29,17.4536,17.7003,17.3339,17.4137,105526
2014-01-30,17.2432,17.3956,17.2032,17.3593,99488
2014-01-31,17.1379,17.3012,17.0654,17.1452,158655
2014-02-03,18.2882,18.466,17.4535,17.4609,728853
2014-02-04,17.8999,17.9617,17.7294,17.8419,459126
2014-02-05,18.4261,18.8651,18.3861,18.7055,621351
2014-02-06,18.9559,19.4059,18.9559,19.2643,251481
2014-02-07,19.1228,19.4095,19.0902,19.2498,160995
2014-02-10,19.2171,19.2189,19.0175,19.1845,144239
2014-02-11,19.3405,19.6472,19.2897,19.5981,177809
2014-02-12,19.5509,19.7345,19.4675,19.5328,209529
2014-02-13,19.4457,19.5944,19.4348,19.5219,258739
2014-02-14,19.8085,20.6141,19.7868,20.4835,732595
2014-02-18,19.8667,20.3347,19.7759,20.2839,671762
2014-02-19,20.1642,20.4498,19.9756,20.2912,325790
2014-02-20,20.1316,20.6178,20.0699,20.4872,498063
2014-02-21,20.3094,20.4945,20.2477,20.4545,270917
2014-02-24,20.4,20.683,20.3238,20.4835,165166
2014-02-25,20.5271,20.5707,20.3602,20.5198,299578
2014-02-26,20.5017,20.5162,20.3275,20.4799,229548
2014-02-27,20.6142,20.7036,20.5307,20.665,277800
2014-02-28,20.7194,20.81,20.527,20.596,369393
2014-03-03,20.3891,20.4109,20.2114,20.3855,616531
2014-03-04,20.509,20.6323,20.3493,20.5017,314279
2014-03-05,20.5743,20.6105,20.3783,20.5488,445504
2014-03-06,20.9008,21.0205,20.5524,20.6323,552148
2014-03-07,20.7883,20.8247,20.3638,20.5343,209488
2014-03-10,20.5017,20.6214,20.1823,20.3638,343420
2014-03-11,20.3529,20.5071,20.2332,20.4073,122217
2014-03-12,20.3456,20.498,20.1714,20.4726,388258
2014-03-13,20.4037,20.6795,20.1787,20.3093,224983
2014-03-14,20.1243,20.3202,19.9109,20.1243,162829
2014-03-17,20.3312,20.4981,20.2115,20.3239,116736
2014-03-18,20.3385,20.5344,20.2804,20.4364,180779
2014-03-19,20.5379,20.683,20.1569,20.3275,469993
2014-03-20,19.9864,20.1678,19.8013,19.9937,594914
2014-03-21,20.2332,20.4073,20.128,20.3602,1072713
2014-03-24,20.4618,20.5089,20.3565,20.4218,242945
2014-03-25,20.9117,21.0606,20.6759,20.7811,394815
2014-03-26,20.8283,21.2165,20.8283,21.0169,561711
2014-03-27,20.8972,21.0061,20.6613,20.8682,335614
2014-03-28,20.7919,21.0787,20.723,20.9117,353155
2014-03-31,21.1004,21.4088,20.9861,21.3399,142806
2014-04-01,21.3798,21.7717,21.3399,21.6048,196111
2014-04-02,21.4922,21.8261,21.4922,21.8116,143194
2014-04-03,21.6084,21.9531,21.583,21.8044,179317
2014-04-04,21.8733,21.9131,21.5467,21.5648,215111
2014-04-07,21.6048,21.6556,21.0729,21.1113,188374
2014-04-08,20.8718,20.9734,20.2296,20.6142,505646
2014-04-09,21.2129,21.2782,20.977,21.2274,683305
2014-04-10,21.4705,21.5648,21.0024,21.133,227302
2014-04-11,20.7992,20.9552,20.5887,20.6105,99804
2014-04-14,20.3202,20.3892,20.0408,20.2114,204579
2014-04-15,20.3311,22.4975,20.0953,20.3602,245483
2014-04-16,20.3928,20.625,20.2005,20.3783,205185
2014-04-17,20.6504,20.7992,20.4835,20.7266,98113
2014-04-21,20.9044,21.046,20.5815,20.9153,135182
2014-04-22,21.0642,21.3399,20.9698,21.0387,100975
2014-04-23,21.26,21.5758,21.2274,21.3508,273080
2014-04-24,21.3798,21.4742,20.8646,20.8682,171960
2014-04-25,20.8028,20.9662,20.7557,20.8682,246959
2014-04-28,20.157,20.157,19.4639,19.6163,292988
2014-04-29,19.5401,19.6126,19.1773,19.2099,398522
2014-04-30,19.4965,19.5908,19.1554,19.4058,202966
2014-05-01,19.4349,19.6345,19.424,19.5002,90879
2014-05-02,19.3769,19.5981,19.3769,19.424,142845
2014-05-05,19.0937,19.2461,18.7743,18.8688,230000
2014-05-06,18.9958,19.0901,18.6874,18.7019,190975
2014-05-07,18.9776,19.1119,18.7418,19.0321,491216
2014-05-08,19.1155,19.4603,19.0684,19.1954,124384
2014-05-09,19.1773,19.2498,18.9922,19.0793,117033
2014-05-12,19.2135,19.4693,19.1192,19.3804,117941
2014-05-13,19.0937,19.2099,18.876,19.0901,135425
2014-05-14,18.8579,18.9668,18.6294,18.9014,198944
2014-05-15,18.535,18.7382,18.3427,18.7019,258907
2014-05-16,18.1177,18.506,18.0143,18.4987,413427
2014-05-19,20.226,20.226,19.5257,19.8413,464583
2014-05-20,19.8304,19.9356,19.5655,19.58,243724
2014-05-21,19.7868,20.3602,19.7615,20.2912,303839
2014-05-22,20.2477,20.44,20.1534,20.2876,176145
2014-05-23,20.2186,20.3256,20.077,20.1279,440115
2014-05-27,20.2658,20.4001,20.1787,20.3093,293219
2014-05-28,20.4872,20.8682,20.3711,20.7194,499692
2014-05-29,20.7121,20.7556,20.5942,20.6795,219011
2014-05-30,20.4399,20.7847,20.3892,20.6323,392155
2014-06-02,20.7231,20.87,20.6215,20.8101,188115
2014-06-03,20.7303,20.801,20.5997,20.6505,181978
2014-06-04,21.0967,21.162,20.9371,21.0641,146347
2014-06-05,21.046,21.046,20.9081,20.977,101893
2014-06-06,21.1185,21.2781,21.0495,21.0714,575538
2014-06-09,21.1766,21.1766,20.9625,20.9915,171948
2014-06-10,21.0423,21.1802,20.9117,21.1294,113771
2014-06-11,20.8283,20.8319,20.6033,20.6613,146642
2014-06-12,20.5488,20.5851,20.0734,20.2295,157324
2014-06-13,19.9174,20.1605,19.7831,20.1025,191526
2014-06-16,19.8303,20.2549,19.7941,20.1207,200496
2014-06-17,20.0808,20.2658,19.8566,20.2295,288364
2014-06-18,19.7071,19.747,19.3478,19.3732,362054
2014-06-19,19.7179,19.8885,19.4748,19.707,195966
2014-06-20,19.6997,19.8848,19.6243,19.6816,96029
2014-06-23,19.6852,19.6852,19.3078,19.3986,138504
2014-06-24,19.7506,19.8485,19.527,19.5836,213828
2014-06-25,19.5473,19.7814,19.4276,19.6272,295521
2014-06-26,19.7651,20.0481,19.7034,20.0372,158070
2014-06-27,19.9537,20.2477,19.805,20.1497,197002
2014-06-30,20.1171,20.2586,19.8885,20.2477,193064
2014-07-01,20.2622,20.4981,20.1026,20.3602,164928
2014-07-02,20.2477,20.2477,19.6199,19.6272,281412
2014-07-03,20.3202,20.4654,20.059,20.0771,189646
2014-07-07,19.6635,19.6635,19.0321,19.2498,241713
2014-07-08,19.2317,19.2425,18.7744,19.043,218899
2014-07-09,19.3006,19.3042,19.0901,19.1482,204014
2014-07-10,18.7636,19.0394,18.5205,18.9668,224126
2014-07-11,18.9631,19.0865,18.9124,19.0212,72147
2014-07-14,19.1989,19.2207,19.0022,19.0538,74216
2014-07-15,19.1083,19.17,18.9596,18.9922,116031
2014-07-16,19.3513,19.433,19.0865,19.0901,112338
2014-07-17,18.9921,19.2498,18.8689,19.0466,214215
2014-07-18,18.9704,18.9704,18.5713,18.8144,181195
2014-07-21,18.8724,18.8724,18.7019,18.7599,64821
2014-07-22,19.1772,19.3187,18.9196,19.0647,318320
2014-07-23,19.1737,19.5329,19.0612,19.3188,199089
2014-07-24,19.2353,19.3115,18.9595,19.072,225006
2014-07-25,19.0357,19.2606,18.8905,19.0865,233161
2014-07-28,19.7034,19.7398,19.5583,19.6163,176912
2014-07-29,19.6055,19.6236,19.2898,19.3514,186135
2014-07-30,19.3297,19.4494,19.1264,19.3188,256707
2014-07-31,19.2861,19.3477,19.1227,19.228,381285
2014-08-01,19.2535,19.3115,18.9867,19.2498,186585
2014-08-04,19.2026,19.8739,19.0066,19.6453,536796
2014-08-05,19.3405,19.3768,18.6692,18.8216,423450
2014-08-06,18.5858,18.7799,18.3028,18.5858,254454
2014-08-07,18.7164,18.8905,18.6039,18.7599,246811
2014-08-08,18.7056,19.1047,18.5858,19.0938,162333
2014-08-11,19.1845,19.3115,19.1409,19.1845,104802
2014-08-12,19.1482,19.3186,18.9812,19.0284,157232
2014-08-13,19.1772,19.3042,18.9594,19.2679,194694
2014-08-14,19.2933,19.4022,19.2352,19.3913,104856
2014-08-15,19.4675,19.5002,19.1664,19.4675,182851
2014-08-18,19.4493,19.5256,19.2606,19.4022,351783
2014-08-19,19.5039,19.7289,19.3968,19.5764,235578
2014-08-20,19.4567,19.5691,19.2425,19.4494,246408
2014-08-21,19.482,19.482,19.2461,19.4312,146659
2014-08-22,19.3731,19.6235,19.2497,19.5219,224327
2014-08-25,19.6562,19.6635,19.4204,19.482,136776
2014-08-26,19.5184,19.5213,19.3296,19.3369,183884
2014-08-27,19.9174,20.4181,19.8158,20.117,350820
2014-08-28,20.1098,20.1098,19.8304,19.8776,97900
2014-08-29,19.9719,20.2549,19.903,19.9211,282760
2014-09-02,20.411,20.4908,20.1026,20.2731,271509
2014-09-03,20.5125,20.5524,20.273,20.4218,303648
2014-09-04,20.4835,20.8283,20.3747,20.7484,491121
2014-09-05,20.7665,21.0024,20.5888,20.9371,352362
2014-09-08,20.752,21.0024,20.7049,20.9879,238383
2014-09-09,20.7846,21.1584,20.7665,21.1185,278252
2014-09-10,20.9335,21.2056,20.879,21.104,404531
2014-09-11,21.1041,21.2818,21.0787,21.1621,189196
2014-09-12,21.2057,21.2275,21.0116,21.0315,127210
2014-09-15,20.9662,21.0206,20.6468,20.6686,348773
2014-09-16,20.5815,20.7448,20.3529,20.5234,230327
2014-09-17,20.5054,20.5271,20.3239,20.4364,260515
2014-09-18,20.5379,20.9915,20.4073,20.9552,194144
2014-09-19,20.7665,20.9734,20.4944,20.5343,155451
2014-09-22,20.5743,20.5743,20.1098,20.1388,130721
2014-09-23,20.0082,20.0082,19.7288,19.7832,113132
2014-09-24,19.8523,19.9683,19.7905,19.8449,279291
2014-09-25,20.1134,20.2984,19.8776,20.2404,166392
2014-09-26,20.2405,20.3311,20.1788,20.313,112795
2014-09-29,20.0626,20.2259,20.0336,20.1751,109222
2014-09-30,20.2658,20.5234,20.1606,20.4763,153167
2014-10-01,20.0335,20.0988,19.7069,19.9029,334374
2014-10-02,20.0336,20.4544,20.0336,20.3093,257060
2014-10-03,20.3892,20.6214,20.2622,20.5198,175566
2014-10-06,20.4219,20.4655,19.903,20.059,263789
2014-10-07,19.551,19.7071,19.2643,19.3188,317124
2014-10-08,19.3006,19.3224,18.6039,19.0139,226756
2014-10-09,18.9704,19.0756,18.6329,18.6438,324008
2014-10-10,18.6655,18.7236,18.2193,18.2483,225197
2014-10-13,18.4986,18.622,18.0342,18.085,131496
2014-10-14,18.3753,19.2244,18.2665,18.8833,281195
2014-10-15,18.6837,18.9413,18.2591,18.4406,140059
2014-10-16,18.3172,18.9613,18.2374,18.8506,126075
2014-10-17,19.0175,19.1118,18.8506,18.8506,141869
2014-10-20,19.199,19.4385,19.1918,19.4349,181480
